CustomerID,FirstPurchase,LastPurchase,Frequency,Monetary,TotalItems,UniqueProducts,Recency,TenureDays,AvgOrderValue,ItemsPerOrder,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Cluster,ClusterName
12565,2011-02-24 10:34:00,2011-02-24 10:34:00,1,145.92,80,9,289,1,145.92,80.0,1,1,1,3,Hibernating,2,Hibernating
12566,2011-09-14 14:30:00,2011-09-14 14:30:00,1,351.65,265,19,86,1,351.65,265.0,2,1,2,5,Hibernating,0,Big-Ticket Occasionals
12567,2010-12-05 11:57:00,2011-11-17 11:02:00,10,9401.28,4305,323,23,347,940.128,430.5,3,4,4,11,Loyal Customers,3,Champions
12569,2011-04-01 13:47:00,2011-12-07 16:24:00,32,4124.69,1801,92,2,251,128.8965625,56.28125,4,4,4,12,Champions,3,Champions
12571,2011-08-10 12:35:00,2011-10-31 10:19:00,2,519.61,523,31,40,82,259.805,261.5,3,2,2,7,Promising,1,Core Growth
12572,2011-10-19 08:20:00,2011-12-01 09:20:00,2,1020.42,452,53,9,44,510.21,226.0,4,2,3,9,Promising,1,Core Growth
12573,2011-04-26 15:52:00,2011-04-26 15:52:00,1,160.54000000000002,84,26,227,1,160.54000000000002,84.0,1,1,1,3,Hibernating,2,Hibernating
12574,2011-01-28 09:20:00,2011-01-28 09:20:00,1,218.45,61,11,316,1,218.45,61.0,1,1,1,3,Hibernating,2,Hibernating
12576,2011-02-08 11:31:00,2011-11-04 10:11:00,5,1315.83,967,72,36,269,263.166,193.4,3,3,3,9,Hibernating,1,Core Growth
12577,2010-12-15 16:21:00,2011-11-04 13:24:00,3,657.8,472,137,35,324,219.26666666666665,157.33333333333334,3,3,2,8,Hibernating,1,Core Growth
12578,2011-01-13 15:34:00,2011-11-18 13:30:00,2,2794.51,1196,111,21,309,1397.255,598.0,3,2,4,9,Big Spenders,0,Big-Ticket Occasionals
12579,2011-09-22 17:15:00,2011-09-22 17:15:00,1,440.42,285,29,78,1,440.42,285.0,2,1,2,5,Hibernating,0,Big-Ticket Occasionals
12580,2011-04-07 10:24:00,2011-04-07 10:24:00,1,415.7,238,24,247,1,415.7,238.0,1,1,2,4,Hibernating,0,Big-Ticket Occasionals
12581,2011-10-31 08:56:00,2011-10-31 08:56:00,1,197.71,161,15,40,1,197.71,161.0,3,1,1,5,Promising,2,Hibernating
12582,2011-02-24 11:42:00,2011-04-15 08:45:00,2,511.36,300,21,239,50,255.68,150.0,1,2,2,5,Hibernating,0,Big-Ticket Occasionals
12583,2010-12-01 08:45:00,2011-12-07 08:07:00,15,7281.38,5060,115,3,371,485.42533333333336,337.3333333333333,4,4,4,12,Champions,3,Champions
12584,2011-03-04 15:15:00,2011-12-06 09:35:00,9,2338.15,416,44,4,277,259.7944444444445,46.22222222222222,4,4,4,12,Champions,3,Champions
12585,2010-12-23 12:58:00,2011-04-19 13:39:00,2,2040.1,1279,77,234,118,1020.05,639.5,1,2,4,7,At Risk,0,Big-Ticket Occasionals
12586,2011-11-22 16:24:00,2011-11-22 16:24:00,1,196.94000000000003,79,11,17,1,196.94000000000003,79.0,4,1,1,6,Promising,2,Hibernating
12587,2011-12-02 12:47:00,2011-12-02 12:47:00,1,144.0,51,4,8,1,144.0,51.0,4,1,1,6,Promising,2,Hibernating
12588,2011-10-31 15:01:00,2011-10-31 15:01:00,1,214.89999999999998,53,10,39,1,214.89999999999998,53.0,3,1,1,5,Promising,2,Hibernating
12589,2011-07-18 12:05:00,2011-11-11 10:19:00,2,646.68,306,29,29,116,323.34,153.0,3,2,2,7,Promising,1,Core Growth
12590,2011-05-12 14:46:00,2011-05-12 14:52:00,2,9864.26,4283,68,211,1,4932.13,2141.5,1,2,4,7,At Risk,0,Big-Ticket Occasionals
12591,2011-01-26 14:35:00,2011-01-26 14:35:00,1,452.84999999999997,228,26,317,1,452.84999999999997,228.0,1,1,2,4,Hibernating,0,Big-Ticket Occasionals
12592,2011-05-10 13:44:00,2011-09-08 15:04:00,2,437.6,290,11,92,122,218.8,145.0,2,2,2,6,Hibernating,0,Big-Ticket Occasionals
12593,2011-05-05 09:29:00,2011-08-23 12:43:00,3,418.09999999999997,206,14,109,111,139.36666666666665,68.66666666666667,2,3,2,7,At Risk,2,Hibernating
12594,2011-01-21 09:52:00,2011-11-02 12:20:00,10,3338.2200000000003,1777,50,38,286,333.822,177.7,3,4,4,11,Loyal Customers,3,Champions
12596,2011-04-11 13:22:00,2011-10-19 13:02:00,2,618.27,474,25,51,191,309.135,237.0,3,2,2,7,Promising,0,Big-Ticket Occasionals
12597,2011-03-16 14:00:00,2011-11-20 13:33:00,4,3811.22,2236,184,19,249,952.805,559.0,3,3,4,10,Big Spenders,3,Champions
12598,2011-02-28 11:58:00,2011-11-30 12:18:00,8,3023.08,1964,84,10,276,377.885,245.5,4,4,4,12,Champions,3,Champions
12599,2011-02-08 13:28:00,2011-11-10 13:34:00,7,1032.58,956,32,29,276,147.51142857142855,136.57142857142858,3,4,3,10,Loyal Customers,1,Core Growth
12600,2010-12-03 12:57:00,2011-11-11 10:29:00,10,2599.04,774,32,29,343,259.904,77.4,3,4,4,11,Loyal Customers,3,Champions
12601,2011-01-11 10:38:00,2011-06-03 10:17:00,5,577.0600000000001,245,21,190,143,115.412,49.0,1,3,2,6,At Risk,2,Hibernating
12602,2011-10-12 11:22:00,2011-10-12 11:22:00,1,153.12,162,12,59,1,153.12,162.0,2,1,1,4,Hibernating,2,Hibernating
12603,2011-11-18 10:42:00,2011-11-18 10:42:00,1,739.1999999999999,63,2,22,1,739.1999999999999,63.0,3,1,3,7,Promising,0,Big-Ticket Occasionals
12604,2011-03-23 12:06:00,2011-09-21 14:08:00,2,254.18,201,15,79,183,127.09,100.5,2,2,1,5,Hibernating,2,Hibernating
12607,2011-10-10 16:06:00,2011-10-10 16:06:00,1,1579.51,1228,101,60,1,1579.51,1228.0,2,1,3,6,At Risk,0,Big-Ticket Occasionals
12609,2011-01-25 15:13:00,2011-09-22 16:34:00,3,1126.85,648,57,78,241,375.6166666666666,216.0,2,3,3,8,At Risk,0,Big-Ticket Occasionals
12610,2011-08-05 13:52:00,2011-11-17 09:34:00,5,2099.54,1049,85,23,104,419.908,209.8,3,3,4,10,Big Spenders,3,Champions
12611,2011-10-18 13:12:00,2011-10-18 13:12:00,1,1193.32,846,65,52,1,1193.32,846.0,2,1,3,6,At Risk,0,Big-Ticket Occasionals
12612,2011-09-26 15:35:00,2011-09-26 15:35:00,1,704.0400000000001,262,19,74,1,704.0400000000001,262.0,2,1,3,6,At Risk,0,Big-Ticket Occasionals
12613,2011-03-22 15:42:00,2011-10-13 14:59:00,5,3344.38,1644,124,57,205,668.876,328.8,2,3,4,9,Big Spenders,3,Champions
12614,2011-03-07 10:22:00,2011-03-07 10:22:00,1,315.6,76,20,278,1,315.6,76.0,1,1,2,4,Hibernating,2,Hibernating
12615,2011-06-24 13:35:00,2011-12-07 15:02:00,4,2291.19,1376,82,2,167,572.7975,344.0,4,3,4,11,Big Spenders,3,Champions
12616,2011-02-15 14:17:00,2011-09-05 15:17:00,2,713.3,284,25,95,203,356.65,142.0,2,2,3,7,At Risk,0,Big-Ticket Occasionals
12617,2011-11-10 14:39:00,2011-11-10 14:39:00,1,355.53,213,39,29,1,355.53,213.0,3,1,2,6,Promising,0,Big-Ticket Occasionals
12618,2011-11-18 11:10:00,2011-11-18 11:10:00,1,177.31,96,11,22,1,177.31,96.0,3,1,1,5,Promising,2,Hibernating
12619,2011-03-31 13:10:00,2011-11-23 14:52:00,9,3641.24,3378,50,16,238,404.5822222222222,375.3333333333333,4,4,4,12,Champions,3,Champions
12620,2011-05-19 12:10:00,2011-11-25 10:20:00,3,1339.41,1181,89,15,190,446.47,393.6666666666667,4,3,3,10,Hibernating,1,Core Growth
12621,2010-12-09 10:16:00,2011-12-08 11:25:00,20,13689.67,7440,261,2,365,684.4835,372.0,4,4,4,12,Champions,3,Champions
12622,2011-04-21 16:39:00,2011-04-21 16:39:00,1,180.1,69,11,232,1,180.1,69.0,1,1,1,3,Hibernating,2,Hibernating
12623,2011-03-08 13:50:00,2011-03-08 13:50:00,1,305.1,191,18,276,1,305.1,191.0,1,1,1,3,Hibernating,0,Big-Ticket Occasionals
12624,2011-06-15 12:34:00,2011-08-25 15:04:00,2,641.13,355,36,106,72,320.565,177.5,2,2,2,6,Hibernating,0,Big-Ticket Occasionals
12625,2011-01-24 13:27:00,2011-05-12 09:54:00,2,2683.82,1612,73,212,108,1341.91,806.0,1,2,4,7,At Risk,0,Big-Ticket Occasionals
12626,2011-01-17 11:01:00,2011-11-16 16:06:00,9,6620.48,3453,232,23,304,735.6088888888888,383.6666666666667,3,4,4,11,Loyal Customers,3,Champions
12627,2011-07-22 13:59:00,2011-11-29 12:07:00,7,4478.53,2752,162,11,130,639.79,393.14285714285717,4,4,4,12,Champions,3,Champions
12628,2011-10-06 09:28:00,2011-12-05 13:15:00,3,786.46,448,34,4,61,262.15333333333336,149.33333333333334,4,3,3,10,Hibernating,1,Core Growth
12630,2011-10-27 10:41:00,2011-11-30 10:48:00,2,1270.88,548,60,10,35,635.44,274.0,4,2,3,9,Promising,1,Core Growth
12631,2011-10-13 13:53:00,2011-10-13 13:53:00,1,640.5,236,31,57,1,640.5,236.0,2,1,2,5,Hibernating,0,Big-Ticket Occasionals
12633,2011-02-25 08:44:00,2011-10-12 11:40:00,4,2163.98,1162,73,59,230,540.995,290.5,2,3,4,9,Big Spenders,0,Big-Ticket Occasionals
12635,2011-07-08 08:43:00,2011-09-11 11:04:00,2,1689.18,1172,96,90,66,844.59,586.0,2,2,4,8,Big Spenders,0,Big-Ticket Occasionals
12637,2011-01-20 10:47:00,2011-10-03 13:46:00,8,6021.9,3002,205,67,257,752.7375,375.25,2,4,4,10,Loyal Customers,3,Champions
12638,2011-11-06 13:11:00,2011-11-06 13:11:00,1,671.69,577,39,33,1,671.69,577.0,3,1,2,6,Promising,0,Big-Ticket Occasionals
12639,2011-04-15 12:48:00,2011-04-15 12:48:00,1,486.1,201,22,239,1,486.1,201.0,1,1,2,4,Hibernating,0,Big-Ticket Occasionals
12640,2011-09-19 12:01:00,2011-11-16 11:52:00,3,1174.58,311,47,24,58,391.52666666666664,103.66666666666667,3,3,3,9,Hibernating,1,Core Growth
12641,2011-08-16 13:26:00,2011-08-16 13:26:00,1,185.9,72,10,115,1,185.9,72.0,2,1,1,4,Hibernating,2,Hibernating
12642,2011-08-24 09:23:00,2011-11-14 15:03:00,3,1013.26,552,39,25,83,337.75333333333333,184.0,3,3,3,9,Hibernating,1,Core Growth
12643,2011-01-11 11:48:00,2011-08-03 12:56:00,6,3344.64,1808,11,128,205,557.4399999999999,301.3333333333333,2,4,4,10,Loyal Customers,3,Champions
12644,2011-08-02 10:33:00,2011-08-02 10:33:00,1,477.91,325,31,130,1,477.91,325.0,2,1,2,5,Hibernating,0,Big-Ticket Occasionals
12645,2011-01-27 13:08:00,2011-11-06 12:38:00,4,1775.18,1084,58,34,283,443.795,271.0,3,3,4,10,Big Spenders,1,Core Growth
12646,2011-10-21 12:52:00,2011-12-05 10:14:00,2,1346.97,897,43,5,45,673.485,448.5,4,2,3,9,Promising,1,Core Growth
12647,2010-12-05 14:02:00,2011-11-17 12:56:00,12,3722.82,1431,78,22,347,310.235,119.25,3,4,4,11,Loyal Customers,3,Champions
12648,2011-07-08 11:55:00,2011-07-08 11:55:00,1,318.05,160,21,155,1,318.05,160.0,1,1,2,4,Hibernating,0,Big-Ticket Occasionals
12649,2011-05-11 14:37:00,2011-08-24 14:41:00,3,623.51,586,28,107,106,207.83666666666667,195.33333333333334,2,3,2,7,At Risk,0,Big-Ticket Occasionals
12650,2011-12-06 16:34:00,2011-12-06 16:34:00,1,314.44,254,20,3,1,314.44,254.0,4,1,2,7,Promising,1,Core Growth
12651,2011-01-09 12:46:00,2011-01-09 12:46:00,1,114.0,78,9,335,1,114.0,78.0,1,1,1,3,Hibernating,2,Hibernating
12652,2011-01-12 15:00:00,2011-01-12 15:00:00,1,919.98,505,48,331,1,919.98,505.0,1,1,3,5,At Risk,0,Big-Ticket Occasionals
12653,2011-02-16 10:53:00,2011-07-14 10:41:00,2,2209.85,919,37,149,148,1104.925,459.5,1,2,4,7,At Risk,0,Big-Ticket Occasionals
12654,2011-02-17 13:16:00,2011-11-29 10:10:00,5,601.98,264,31,11,285,120.396,52.8,4,3,2,9,Hibernating,1,Core Growth
12656,2011-04-20 09:20:00,2011-11-22 13:42:00,5,4051.17,1723,89,17,217,810.234,344.6,4,3,4,11,Big Spenders,3,Champions
12657,2011-09-22 11:40:00,2011-11-28 15:47:00,4,1643.18,1044,35,11,68,410.795,261.0,4,3,3,10,Hibernating,1,Core Growth
12658,2011-11-21 10:22:00,2011-11-21 10:22:00,1,686.05,320,36,19,1,686.05,320.0,3,1,3,7,Promising,0,Big-Ticket Occasionals
12659,2011-11-10 11:53:00,2011-11-10 11:53:00,1,91.68,105,5,30,1,91.68,105.0,3,1,1,5,Promising,2,Hibernating
12660,2011-11-28 13:26:00,2011-11-28 13:26:00,1,245.1,127,13,11,1,245.1,127.0,4,1,1,6,Promising,1,Core Growth
12662,2010-12-01 13:04:00,2011-12-09 11:59:00,11,3849.78,2058,129,1,373,349.98,187.0909090909091,4,4,4,12,Champions,3,Champions
12664,2011-01-21 11:42:00,2011-12-01 17:07:00,9,4881.88,1203,10,8,315,542.4311111111111,133.66666666666666,4,4,4,12,Champions,3,Champions
12665,2011-01-19 08:34:00,2011-01-19 08:34:00,1,63.0,37,3,325,1,63.0,37.0,1,1,1,3,Hibernating,2,Hibernating
12667,2011-10-12 17:00:00,2011-10-12 17:00:00,1,620.13,395,33,58,1,620.13,395.0,2,1,2,5,Hibernating,0,Big-Ticket Occasionals
12668,2010-12-19 12:46:00,2011-11-28 10:56:00,4,3807.15,1634,115,12,344,951.7875,408.5,4,3,4,11,Big Spenders,3,Champions
12669,2011-03-28 10:15:00,2011-07-12 09:54:00,3,2744.0299999999997,1115,98,151,106,914.6766666666666,371.6666666666667,1,3,4,8,At Risk,0,Big-Ticket Occasionals
12670,2011-04-21 10:16:00,2011-11-29 15:23:00,5,2996.05,1397,58,10,223,599.21,279.4,4,3,4,11,Big Spenders,3,Champions
12672,2011-01-14 09:20:00,2011-01-14 09:20:00,1,225.89999999999998,78,10,330,1,225.89999999999998,78.0,1,1,1,3,Hibernating,2,Hibernating
12673,2011-01-17 11:46:00,2011-12-04 13:55:00,2,610.52,351,42,5,322,305.26,175.5,4,2,2,8,Promising,1,Core Growth
12674,2011-05-16 09:10:00,2011-11-01 12:12:00,4,1970.6,1133,52,39,170,492.65,283.25,3,3,4,10,Big Spenders,1,Core Growth
12676,2011-02-01 15:41:00,2011-11-15 12:25:00,6,1331.39,670,33,25,287,221.89833333333334,111.66666666666667,3,4,3,10,Loyal Customers,1,Core Growth
12678,2010-12-21 11:00:00,2011-10-28 13:04:00,12,17628.46,10923,105,42,312,1469.0383333333332,910.25,3,4,4,11,Loyal Customers,3,Champions
12679,2011-03-01 12:26:00,2011-10-12 12:30:00,4,1113.02,554,43,59,226,278.255,138.5,2,3,3,8,At Risk,1,Core Growth
12680,2011-08-18 15:44:00,2011-12-09 12:50:00,4,862.81,443,33,1,113,215.7025,110.75,4,3,3,10,Hibernating,1,Core Growth
12681,2010-12-07 10:08:00,2011-11-25 11:33:00,22,13787.54,7536,267,15,354,626.7063636363637,342.54545454545456,4,4,4,12,Champions,3,Champions
12682,2010-12-03 13:59:00,2011-12-06 10:00:00,31,12288.22,5575,209,4,368,396.3941935483871,179.83870967741936,4,4,4,12,Champions,3,Champions
12683,2010-12-09 10:37:00,2011-12-05 16:31:00,15,8476.57,4987,177,4,362,565.1046666666666,332.46666666666664,4,4,4,12,Champions,3,Champions
12684,2011-05-10 12:55:00,2011-12-02 09:53:00,7,2283.63,1985,61,8,206,326.23285714285714,283.57142857142856,4,4,4,12,Champions,3,Champions
12685,2011-09-07 10:28:00,2011-11-11 13:46:00,6,2863.08,1523,117,28,66,477.18,253.83333333333334,3,4,4,11,Loyal Customers,3,Champions
12686,2010-12-03 09:51:00,2010-12-03 09:51:00,1,89.14,107,7,372,1,89.14,107.0,1,1,1,3,Hibernating,2,Hibernating
12688,2011-08-18 08:49:00,2011-08-18 08:49:00,1,4873.8099999999995,3028,171,114,1,4873.8099999999995,3028.0,2,1,4,7,Big Spenders,0,Big-Ticket Occasionals
12689,2011-08-04 10:04:00,2011-11-14 08:31:00,2,1247.61,628,57,26,102,623.805,314.0,3,2,3,8,Promising,0,Big-Ticket Occasionals
12690,2011-05-18 09:09:00,2011-05-18 09:09:00,1,389.01,106,16,206,1,389.01,106.0,1,1,2,4,Hibernating,0,Big-Ticket Occasionals
12691,2010-12-17 14:46:00,2011-11-11 16:49:00,6,1035.8,394,21,28,330,172.63333333333333,65.66666666666667,3,4,3,10,Loyal Customers,1,Core Growth
12693,2011-01-24 12:58:00,2011-08-04 17:51:00,4,855.91,255,35,127,193,213.9775,63.75,2,3,3,8,At Risk,0,Big-Ticket Occasionals
12694,2011-06-09 17:48:00,2011-09-30 13:06:00,2,869.67,509,32,70,113,434.835,254.5,2,2,3,7,At Risk,0,Big-Ticket Occasionals
12695,2011-05-13 13:15:00,2011-12-02 13:22:00,4,582.1,220,23,7,204,145.525,55.0,4,3,2,9,Hibernating,1,Core Growth
12697,2011-06-23 15:44:00,2011-11-11 08:47:00,3,957.59,508,37,29,141,319.19666666666666,169.33333333333334,3,3,3,9,Hibernating,1,Core Growth
12700,2011-05-08 16:10:00,2011-12-02 10:47:00,4,4939.99,2967,193,8,208,1234.9975,741.75,4,3,4,11,Big Spenders,3,Champions
12701,2011-04-11 13:02:00,2011-09-21 10:47:00,2,797.71,678,50,80,163,398.855,339.0,2,2,3,7,At Risk,0,Big-Ticket Occasionals
12702,2011-11-20 10:36:00,2011-11-20 10:36:00,1,219.0,53,12,20,1,219.0,53.0,3,1,1,5,Promising,2,Hibernating
12703,2011-09-29 17:52:00,2011-09-29 17:52:00,1,283.55,164,21,71,1,283.55,164.0,2,1,1,4,Hibernating,2,Hibernating
12704,2011-06-23 10:20:00,2011-12-02 13:15:00,8,2340.84,1006,64,7,163,292.605,125.75,4,4,4,12,Champions,3,Champions
12705,2010-12-17 15:58:00,2011-11-24 13:17:00,9,6868.29,3997,228,15,342,763.1433333333333,444.1111111111111,4,4,4,12,Champions,3,Champions
12707,2011-02-21 08:38:00,2011-02-21 08:38:00,1,603.42,256,33,292,1,603.42,256.0,1,1,2,4,Hibernating,0,Big-Ticket Occasionals
12708,2010-12-06 10:43:00,2011-11-10 09:52:00,10,2712.91,1307,86,30,339,271.291,130.7,3,4,4,11,Loyal Customers,3,Champions
12709,2010-12-08 09:49:00,2011-11-24 15:38:00,15,9736.52,3936,93,15,352,649.1013333333334,262.4,4,4,4,12,Champions,3,Champions
12710,2011-05-22 14:05:00,2011-09-04 12:00:00,3,1149.02,851,75,97,105,383.00666666666666,283.6666666666667,2,3,3,8,At Risk,0,Big-Ticket Occasionals
12712,2010-12-03 14:30:00,2011-11-11 08:19:00,13,4396.13,1062,58,29,343,338.1638461538462,81.6923076923077,3,4,4,11,Loyal Customers,3,Champions
12713,2011-12-09 12:16:00,2011-12-09 12:16:00,1,848.55,508,38,1,1,848.55,508.0,4,1,3,8,Promising,1,Core Growth
12714,2011-02-18 10:53:00,2011-11-30 15:43:00,5,4708.86,3069,216,9,286,941.7719999999999,613.8,4,3,4,11,Big Spenders,3,Champions
12715,2011-08-25 15:22:00,2011-08-25 15:22:00,1,353.86,197,20,106,1,353.86,197.0,2,1,2,5,Hibernating,0,Big-Ticket Occasionals
12716,2011-07-29 13:28:00,2011-12-06 08:55:00,2,1053.49,708,60,4,130,526.745,354.0,4,2,3,9,Promising,1,Core Growth
12717,2011-04-08 10:32:00,2011-07-11 14:47:00,2,1030.98,506,49,151,95,515.49,253.0,1,2,3,6,At Risk,0,Big-Ticket Occasionals
12718,2011-09-29 16:38:00,2011-09-29 16:38:00,1,238.25,203,19,71,1,238.25,203.0,2,1,1,4,Hibernating,2,Hibernating
12719,2011-10-05 14:50:00,2011-12-04 13:45:00,2,644.95,374,34,5,60,322.475,187.0,4,2,2,8,Promising,1,Core Growth
12720,2010-12-05 15:21:00,2011-12-07 08:03:00,25,5781.73,4672,211,3,367,231.26919999999998,186.88,4,4,4,12,Champions,3,Champions
12721,2010-12-20 11:38:00,2011-11-08 12:13:00,6,2656.13,1959,133,32,324,442.68833333333333,326.5,3,4,4,11,Loyal Customers,3,Champions
12722,2011-07-12 11:55:00,2011-09-15 14:50:00,4,997.63,566,50,85,66,249.4075,141.5,2,3,3,8,At Risk,1,Core Growth
12723,2011-10-05 15:52:00,2011-12-06 10:19:00,5,725.07,434,53,4,62,145.014,86.8,4,3,3,10,Hibernating,1,Core Growth
12724,2011-01-11 15:00:00,2011-12-04 16:02:00,4,1031.41,445,47,5,328,257.8525,111.25,4,3,3,10,Hibernating,1,Core Growth
12725,2010-12-03 15:45:00,2010-12-03 15:45:00,1,427.8,164,24,371,1,427.8,164.0,1,1,2,4,Hibernating,0,Big-Ticket Occasionals
12726,2010-12-17 12:56:00,2011-11-11 13:35:00,7,2609.1,3143,57,28,330,372.7285714285714,449.0,3,4,4,11,Loyal Customers,3,Champions
12727,2011-01-23 15:17:00,2011-11-29 11:46:00,7,3980.7,2098,109,11,310,568.6714285714286,299.7142857142857,4,4,4,12,Champions,3,Champions
12728,2011-01-11 13:31:00,2011-09-29 15:31:00,4,836.33,419,38,71,262,209.0825,104.75,2,3,3,8,At Risk,1,Core Growth
12729,2011-08-18 11:40:00,2011-08-18 11:40:00,1,453.01,233,26,114,1,453.01,233.0,2,1,2,5,Hibernating,0,Big-Ticket Occasionals
12731,2010-12-10 10:56:00,2011-11-16 11:59:00,12,18895.91,8437,109,24,342,1574.6591666666666,703.0833333333334,3,4,4,11,Loyal Customers,3,Champions
12732,2011-06-13 11:33:00,2011-06-13 11:33:00,1,236.26000000000002,111,12,180,1,236.26000000000002,111.0,1,1,1,3,Hibernating,2,Hibernating
12733,2011-04-19 16:19:00,2011-04-19 16:19:00,1,383.95,137,22,234,1,383.95,137.0,1,1,2,4,Hibernating,0,Big-Ticket Occasionals
12734,2010-12-22 12:47:00,2010-12-22 12:47:00,1,110.39999999999999,88,4,353,1,110.39999999999999,88.0,1,1,1,3,Hibernating,2,Hibernating
12735,2011-01-06 14:26:00,2011-01-28 13:37:00,2,779.5699999999999,368,38,315,22,389.78499999999997,184.0,1,2,3,6,At Risk,0,Big-Ticket Occasionals
12736,2011-01-11 07:57:00,2011-01-11 07:57:00,1,234.0,173,4,333,1,234.0,173.0,1,1,1,3,Hibernating,2,Hibernating
12738,2010-12-02 18:27:00,2010-12-02 18:27:00,1,155.35,148,11,372,1,155.35,148.0,1,1,1,3,Hibernating,2,Hibernating
12739,2011-09-01 17:45:00,2011-09-22 13:00:00,2,1013.04,486,38,78,21,506.52,243.0,2,2,3,7,At Risk,0,Big-Ticket Occasionals
12740,2011-10-07 10:44:00,2011-10-07 10:44:00,1,427.6,342,27,64,1,427.6,342.0,2,1,2,5,Hibernating,0,Big-Ticket Occasionals
12743,2011-07-28 16:06:00,2011-07-28 16:21:00,2,546.43,319,114,134,1,273.215,159.5,2,2,2,6,Hibernating,0,Big-Ticket Occasionals
12744,2011-01-25 13:26:00,2011-10-19 11:18:00,7,21279.29,5241,178,52,267,3039.8985714285714,748.7142857142857,2,4,4,10,Loyal Customers,3,Champions
12747,2010-12-05 15:38:00,2011-12-07 14:34:00,11,4196.01,1275,42,2,367,381.4554545454546,115.9090909090909,4,4,4,12,Champions,3,Champions
12748,2010-12-01 12:48:00,2011-12-09 12:20:00,209,33719.73,25747,1768,1,373,161.3384210526316,123.19138755980862,4,4,4,12,Champions,3,Champions
12749,2011-05-10 15:25:00,2011-12-06 09:56:00,5,4090.88,1471,160,4,210,818.176,294.2,4,3,4,11,Big Spenders,3,Champions
12750,2011-08-03 09:13:00,2011-08-03 09:13:00,1,275.88,137,15,129,1,275.88,137.0,2,1,1,4,Hibernating,2,Hibernating
12752,2011-09-19 13:32:00,2011-09-19 13:32:00,1,4366.78,2262,53,81,1,4366.78,2262.0,2,1,4,7,Big Spenders,0,Big-Ticket Occasionals
12753,2010-12-12 11:44:00,2011-11-17 10:52:00,6,21429.39,11421,132,23,340,3571.565,1903.5,3,4,4,11,Loyal Customers,3,Champions
12754,2011-02-04 10:31:00,2011-04-18 09:00:00,3,3010.74,6481,49,236,73,1003.5799999999999,2160.3333333333335,1,3,4,8,At Risk,0,Big-Ticket Occasionals
12755,2010-12-09 10:44:00,2011-03-04 12:42:00,2,3811.95,1491,4,281,86,1905.975,745.5,1,2,4,7,At Risk,0,Big-Ticket Occasionals
12756,2011-09-14 09:31:00,2011-09-14 09:31:00,1,112.07999999999998,144,4,87,1,112.07999999999998,144.0,2,1,1,4,Hibernating,2,Hibernating
12757,2011-05-12 19:01:00,2011-11-24 12:30:00,13,7857.1,2402,237,16,196,604.3923076923077,184.76923076923077,4,4,4,12,Champions,3,Champions
12758,2011-03-08 12:05:00,2011-08-15 10:22:00,2,2791.59,2135,84,117,160,1395.795,1067.5,2,2,4,8,Big Spenders,0,Big-Ticket Occasionals
12759,2011-03-09 08:09:00,2011-10-18 14:49:00,3,1531.44,902,81,52,224,510.48,300.6666666666667,2,3,3,8,At Risk,0,Big-Ticket Occasionals
12762,2011-11-14 14:23:00,2011-12-02 10:23:00,2,1898.52,1227,62,8,18,949.26,613.5,4,2,4,10,Big Spenders,3,Champions
12763,2010-12-05 15:46:00,2011-07-24 14:12:00,2,494.08,316,16,138,231,247.04,158.0,2,2,2,6,Hibernating,0,Big-Ticket Occasionals
12764,2011-01-27 10:19:00,2011-01-27 10:19:00,1,1693.88,386,45,317,1,1693.88,386.0,1,1,4,6,At Risk,0,Big-Ticket Occasionals
12766,2010-12-08 13:53:00,2011-12-06 08:46:00,7,6989.63,3646,205,4,363,998.5185714285715,520.8571428571429,4,4,4,12,Champions,3,Champions
12769,2011-04-15 10:25:00,2011-04-15 10:25:00,1,1143.6,356,32,239,1,1143.6,356.0,1,1,3,5,At Risk,0,Big-Ticket Occasionals
12770,2011-05-13 09:33:00,2011-05-13 09:33:00,1,1351.45,743,12,211,1,1351.45,743.0,1,1,3,5,At Risk,0,Big-Ticket Occasionals
12772,2011-10-11 09:19:00,2011-10-11 09:19:00,1,892.47,556,55,60,1,892.47,556.0,2,1,3,6,At Risk,0,Big-Ticket Occasionals
12775,2011-02-01 13:45:00,2011-11-22 16:33:00,5,1386.04,877,47,17,295,277.20799999999997,175.4,4,3,3,10,Hibernating,1,Core Growth
12778,2011-01-31 14:35:00,2011-11-20 11:30:00,6,822.23,825,40,20,293,137.03833333333333,137.5,3,4,3,10,Loyal Customers,1,Core Growth
12779,2010-12-03 13:40:00,2011-11-02 11:43:00,8,3981.36,2024,88,38,334,497.67,253.0,3,4,4,11,Loyal Customers,3,Champions
12781,2011-02-28 08:43:00,2011-10-07 10:37:00,2,826.74,671,25,64,222,413.37,335.5,2,2,3,7,At Risk,0,Big-Ticket Occasionals
12782,2010-12-17 11:30:00,2011-12-05 09:16:00,5,2330.92,1086,81,5,353,466.184,217.2,4,3,4,11,Big Spenders,3,Champions
12783,2011-09-25 15:35:00,2011-12-07 15:56:00,6,2225.91,624,76,2,74,370.98499999999996,104.0,4,4,4,12,Champions,3,Champions
