CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster
16034,68,3,437.7,2,3,2,7,Potential Loyalists,3
16036,135,1,188.73,1,2,1,4,At Risk,2
16037,142,3,855.02,1,3,3,7,Potential Loyalists,3
16038,49,2,393.33,3,3,2,8,Loyal Customers,3
16040,20,2,876.1800000000001,4,3,3,10,Champions,0
16041,13,2,2739.8,4,3,4,11,Champions,0
16042,204,1,24.95,1,2,1,4,At Risk,2
16043,83,3,676.49,2,3,3,8,Loyal Customers,3
16045,34,3,1130.65,3,3,3,9,Loyal Customers,3
16048,245,2,256.44,1,3,2,6,Potential Loyalists,2
16050,46,1,137.9,3,2,1,6,Potential Loyalists,2
16054,17,1,783.9,4,2,3,9,Loyal Customers,0
16055,93,1,134.8,2,2,1,5,Needs Attention,2
16057,83,3,1059.54,2,3,3,8,Loyal Customers,3
16059,36,4,944.6,3,4,3,10,Champions,3
16062,6,3,778.14,4,3,3,10,Champions,0
16063,132,1,335.32,1,2,2,5,Needs Attention,2
16065,237,1,367.14,1,2,2,5,Needs Attention,2
16072,160,1,584.3199999999999,1,2,3,6,Potential Loyalists,2
16073,169,1,122.39999999999999,1,2,1,4,At Risk,2
16076,7,2,630.9200000000001,4,3,3,10,Champions,0
16078,156,1,79.2,1,2,1,4,At Risk,2
16080,146,1,130.26,1,2,1,4,At Risk,2
16081,57,3,992.37,3,3,3,9,Loyal Customers,3
16083,233,1,337.98,1,2,2,5,Needs Attention,2
16084,171,1,436.18,1,2,2,5,Needs Attention,2
16085,109,2,325.04,2,3,2,7,Potential Loyalists,2
16086,72,3,587.0600000000001,2,3,3,8,Loyal Customers,3
16091,27,2,315.06,3,3,2,8,Loyal Customers,0
16092,69,2,593.73,2,3,3,8,Loyal Customers,3
16094,91,1,252.1,2,2,1,5,Needs Attention,2
16096,136,1,320.62,1,2,2,5,Needs Attention,2
16097,112,1,185.04999999999998,2,2,1,5,Needs Attention,2
16098,30,5,1512.17,3,4,4,11,Champions,3
16099,10,2,592.1,4,3,3,10,Champions,0
16102,1,1,694.1600000000001,4,2,3,9,Loyal Customers,0
16103,30,4,1156.4,3,4,3,10,Champions,3
16105,121,1,336.96,2,2,2,6,Potential Loyalists,2
16107,13,2,851.7,4,3,3,10,Champions,0
16109,91,2,611.88,2,3,3,8,Loyal Customers,3
16110,134,2,678.18,1,3,3,7,Potential Loyalists,3
16112,15,4,195.73999999999998,4,4,1,9,Loyal Customers,0
16113,55,1,161.38,3,2,1,6,Potential Loyalists,2
16114,43,1,135.75000000000003,3,2,1,6,Potential Loyalists,2
16115,52,4,651.57,3,4,3,10,Champions,3
16116,84,1,612.78,2,2,3,7,Potential Loyalists,2
16117,62,1,232.21,3,2,1,6,Potential Loyalists,2
16121,88,1,285.94,2,2,2,6,Potential Loyalists,2
16122,205,2,249.84,1,3,1,5,Needs Attention,2
16124,189,1,249.0,1,2,1,4,At Risk,2
16125,239,1,289.35,1,2,2,5,Needs Attention,2
16126,56,2,1844.0,3,3,4,10,Champions,3
16128,16,2,694.7,4,3,3,10,Champions,0
16131,79,2,1664.52,2,3,4,9,Loyal Customers,3
16133,1,16,8351.69,4,4,4,12,Champions,1
16134,231,1,283.53000000000003,1,2,2,5,Needs Attention,2
16135,135,1,517.55,1,2,2,5,Needs Attention,2
16136,150,1,159.3,1,2,1,4,At Risk,2
16139,79,1,139.79999999999998,2,2,1,5,Needs Attention,2
16140,243,1,124.14,1,2,1,4,At Risk,2
16142,122,1,535.34,2,2,3,7,Potential Loyalists,2
16143,85,4,1574.17,2,4,4,10,Champions,3
16144,119,1,175.2,2,2,1,5,Needs Attention,2
16145,23,6,1956.79,4,4,4,12,Champions,1
16146,29,3,734.13,3,3,3,9,Loyal Customers,3
16147,6,1,375.0,4,2,2,8,Loyal Customers,0
16148,168,1,76.32000000000001,1,2,1,4,At Risk,2
16149,14,1,163.68,4,2,1,7,Potential Loyalists,0
16150,1,3,1408.7,4,3,4,11,Champions,0
16152,141,1,1829.04,1,2,4,7,Potential Loyalists,3
16153,58,3,700.1,3,3,3,9,Loyal Customers,3
16156,24,5,1415.17,3,4,4,11,Champions,3
16159,154,1,348.2,1,2,2,5,Needs Attention,2
16161,12,12,3036.66,4,4,4,12,Champions,1
16162,124,1,37.4,2,2,1,5,Needs Attention,2
16163,104,2,856.6,2,3,3,8,Loyal Customers,3
16168,1,13,1992.22,4,4,4,12,Champions,1
16170,7,4,1249.87,4,4,3,11,Champions,0
16172,2,3,800.35,4,3,3,10,Champions,0
16174,7,2,705.35,4,3,3,10,Champions,0
16175,41,3,736.89,3,3,3,9,Loyal Customers,3
16178,10,1,197.9,4,2,1,7,Potential Loyalists,0
16180,18,6,6212.38,4,4,4,12,Champions,1
16182,2,3,4844.0,4,3,4,11,Champions,1
16184,5,3,564.82,4,3,3,10,Champions,0
16185,105,1,335.0,2,2,2,6,Potential Loyalists,2
16186,14,7,1941.39,4,4,4,12,Champions,1
16187,42,8,3475.62,3,4,4,11,Champions,1
16188,13,3,755.03,4,3,3,10,Champions,0
16191,135,8,2615.68,1,4,4,9,Loyal Customers,3
16193,109,1,314.45,2,2,2,6,Potential Loyalists,2
16200,36,1,550.57,3,2,3,8,Loyal Customers,0
16202,233,1,365.27,1,2,2,5,Needs Attention,2
16203,20,3,378.3,4,3,2,9,Loyal Customers,0
16205,52,1,112.35,3,2,1,6,Potential Loyalists,2
16206,81,2,288.75,2,3,2,7,Potential Loyalists,2
16208,161,1,497.59,1,2,2,5,Needs Attention,2
16209,51,3,1904.26,3,3,4,10,Champions,3
16210,85,9,10593.210000000001,2,4,4,10,Champions,1
16212,155,1,498.15000000000003,1,2,2,5,Needs Attention,2
16214,43,3,1062.75,3,3,3,9,Loyal Customers,3
16216,139,1,914.9300000000001,1,2,3,6,Potential Loyalists,2
16217,107,2,304.25,2,3,2,7,Potential Loyalists,2
16218,11,5,2180.76,4,4,4,12,Champions,1
16221,148,2,315.37,1,3,2,6,Potential Loyalists,2
16222,190,1,773.5500000000001,1,2,3,6,Potential Loyalists,2
16224,13,3,865.88,4,3,3,10,Champions,0
16225,22,4,953.64,4,4,3,11,Champions,3
16226,75,3,255.12,2,3,2,7,Potential Loyalists,2
16227,97,1,314.22,2,2,2,6,Potential Loyalists,2
16229,85,1,358.2,2,2,2,6,Potential Loyalists,2
16230,62,2,542.03,3,3,3,9,Loyal Customers,3
16232,15,3,725.04,4,3,3,10,Champions,0
16233,202,2,326.5,1,3,2,6,Potential Loyalists,2
16235,59,3,665.29,3,3,3,9,Loyal Customers,3
16239,62,1,347.9,3,2,2,7,Potential Loyalists,2
16241,11,6,1198.66,4,4,3,11,Champions,1
16242,37,3,846.59,3,3,3,9,Loyal Customers,3
16244,84,2,1522.75,2,3,4,9,Loyal Customers,3
16245,129,1,453.98,1,2,2,5,Needs Attention,2
16247,42,1,114.56,3,2,1,6,Potential Loyalists,2
16249,9,3,1352.27,4,3,4,11,Champions,0
16250,133,2,389.44,1,3,2,6,Potential Loyalists,2
16253,127,1,1700.4,2,2,4,8,Loyal Customers,3
16255,4,6,1797.75,4,4,4,12,Champions,1
16256,139,1,752.4300000000001,1,2,3,6,Potential Loyalists,2
16257,49,1,46.95,3,2,1,6,Potential Loyalists,2
16258,9,3,2986.26,4,3,4,11,Champions,0
16261,118,1,252.52,2,2,2,6,Potential Loyalists,2
16265,31,6,3626.04,3,4,4,11,Champions,1
16266,9,5,650.74,4,4,3,11,Champions,0
16270,225,1,1141.24,1,2,3,6,Potential Loyalists,2
16271,15,2,569.01,4,3,3,10,Champions,0
16274,245,1,351.75,1,2,2,5,Needs Attention,2
16275,69,1,559.87,2,2,3,7,Potential Loyalists,2
16276,49,1,810.6000000000001,3,2,3,8,Loyal Customers,3
16279,49,1,359.08000000000004,3,2,2,7,Potential Loyalists,2
16282,212,1,168.3,1,2,1,4,At Risk,2
16283,25,2,476.37,3,3,2,8,Loyal Customers,0
16287,42,1,142.5,3,2,1,6,Potential Loyalists,2
16293,80,4,1129.74,2,4,3,9,Loyal Customers,3
16297,141,1,301.9,1,2,2,5,Needs Attention,2
16298,59,1,114.3,3,2,1,6,Potential Loyalists,2
16303,205,1,827.1800000000001,1,2,3,6,Potential Loyalists,2
16305,11,1,361.21999999999997,4,2,2,8,Loyal Customers,0
16306,86,6,632.27,2,4,3,9,Loyal Customers,3
16308,89,2,960.0,2,3,3,8,Loyal Customers,3
16309,113,1,334.2,2,2,2,6,Potential Loyalists,2
16315,203,1,226.37,1,2,1,4,At Risk,2
16316,29,7,2212.81,3,4,4,11,Champions,1
16317,34,2,1033.34,3,3,3,9,Loyal Customers,3
16319,90,1,404.40000000000003,2,2,2,6,Potential Loyalists,2
16320,44,2,1038.46,3,3,3,9,Loyal Customers,3
16321,177,3,223.65,1,3,1,5,Needs Attention,2
16323,68,1,207.50000000000003,2,2,1,5,Needs Attention,2
16324,49,1,155.37,3,2,1,6,Potential Loyalists,2
16325,27,2,416.02000000000004,3,3,2,8,Loyal Customers,0
16326,32,6,1064.52,3,4,3,10,Champions,3
16327,71,4,2469.64,2,4,4,10,Champions,3
16332,2,3,651.77,4,3,3,10,Champions,0
16333,64,16,13087.2,2,4,4,10,Champions,1
16338,29,1,214.79999999999998,3,2,1,6,Potential Loyalists,2
16339,156,1,94.05,1,2,1,4,At Risk,2
16341,73,1,797.65,2,2,3,7,Potential Loyalists,3
16342,17,2,226.21,4,3,1,8,Loyal Customers,0
16344,30,1,101.10000000000001,3,2,1,6,Potential Loyalists,2
16348,63,3,559.0699999999999,2,3,3,8,Loyal Customers,3
16349,163,1,53.5,1,2,1,4,At Risk,2
16350,206,1,376.7,1,2,2,5,Needs Attention,2
16351,205,1,153.9,1,2,1,4,At Risk,2
16353,15,12,2820.11,4,4,4,12,Champions,1
16356,70,3,211.77,2,3,1,6,Potential Loyalists,2
16357,34,2,257.95,3,3,2,8,Loyal Customers,0
16358,56,1,462.15000000000003,3,2,2,7,Potential Loyalists,2
16359,48,6,1246.83,3,4,3,10,Champions,3
16364,9,1,346.3,4,2,2,8,Loyal Customers,0
16365,13,6,808.61,4,4,3,11,Champions,1
16367,235,1,167.09,1,2,1,4,At Risk,2
16369,69,1,354.45,2,2,2,6,Potential Loyalists,2
16370,55,2,543.21,3,3,3,9,Loyal Customers,3
16374,134,1,154.2,1,2,1,4,At Risk,2
16377,139,1,676.2,1,2,3,6,Potential Loyalists,2
16378,119,3,362.95,2,3,2,7,Potential Loyalists,3
16383,140,1,309.46,1,2,2,5,Needs Attention,2
16384,136,1,409.1,1,2,2,5,Needs Attention,2
16385,30,2,273.82,3,3,2,8,Loyal Customers,0
16386,126,1,61.10000000000001,2,2,1,5,Needs Attention,2
16387,195,1,94.36,1,2,1,4,At Risk,2
16389,77,2,670.17,2,3,3,8,Loyal Customers,3
16392,142,1,217.89,1,2,1,4,At Risk,2
16393,15,8,1503.33,4,4,4,12,Champions,1
16394,43,3,933.1,3,3,3,9,Loyal Customers,3
16395,40,3,964.3,3,3,3,9,Loyal Customers,3
16398,26,2,1705.8,3,3,4,10,Champions,3
16399,107,1,178.41,2,2,1,5,Needs Attention,2
16401,4,7,2455.42,4,4,4,12,Champions,1
16402,137,2,293.45,1,3,2,6,Potential Loyalists,2
16403,184,1,177.5,1,2,1,4,At Risk,2
16405,174,2,167.25,1,3,1,5,Needs Attention,2
16407,11,6,1055.66,4,4,3,11,Champions,1
16409,22,3,1033.3700000000001,4,3,3,10,Champions,3
16411,241,1,128.55,1,2,1,4,At Risk,2
16414,152,1,50.8,1,2,1,4,At Risk,2
16418,98,1,145.91,2,2,1,5,Needs Attention,2
16419,1,5,862.78,4,4,3,11,Champions,0
16422,1,36,27452.760000000002,4,4,4,12,Champions,1
16424,63,1,133.56,2,2,1,5,Needs Attention,2
16425,174,1,302.7,1,2,2,5,Needs Attention,2
16426,148,1,328.37,1,2,2,5,Needs Attention,2
16427,135,2,241.06,1,3,1,5,Needs Attention,2
16431,85,3,623.28,2,3,3,8,Loyal Customers,3
16434,64,3,716.72,2,3,3,8,Loyal Customers,3
16440,87,1,272.46,2,2,2,6,Potential Loyalists,2
16441,163,1,211.0,1,2,1,4,At Risk,2
16442,100,2,432.43,2,3,2,7,Potential Loyalists,2
16444,67,2,240.08,2,3,1,6,Potential Loyalists,2
16446,78,1,2.9,2,2,1,5,Needs Attention,2
16447,8,1,255.91,4,2,2,8,Loyal Customers,0
16448,70,1,182.99,2,2,1,5,Needs Attention,2
16449,70,2,707.69,2,3,3,8,Loyal Customers,3
16450,22,1,311.92,4,2,2,8,Loyal Customers,0
16455,77,5,1133.78,2,4,3,9,Loyal Customers,3
16456,100,3,1576.42,2,3,4,9,Loyal Customers,3
16457,90,1,208.36,2,2,1,5,Needs Attention,2
16458,10,9,1712.7,4,4,4,12,Champions,1
16461,50,1,142.92,3,2,1,6,Potential Loyalists,2
16462,58,2,68.0,3,3,1,7,Potential Loyalists,2
16463,76,1,319.37,2,2,2,6,Potential Loyalists,2
16464,14,1,380.33,4,2,2,8,Loyal Customers,0
16466,53,3,520.29,3,3,2,8,Loyal Customers,3
16469,118,2,268.3,2,3,2,7,Potential Loyalists,2
16470,65,2,345.66,2,3,2,7,Potential Loyalists,2
16471,147,1,223.95000000000002,1,2,1,4,At Risk,2
16473,37,3,316.11,3,3,2,8,Loyal Customers,3
16474,17,1,341.35,4,2,2,8,Loyal Customers,0
16475,16,3,459.3,4,3,2,9,Loyal Customers,0
16477,4,6,1999.26,4,4,4,12,Champions,1
16483,64,1,139.35,2,2,1,5,Needs Attention,2
16484,46,2,404.3,3,3,2,8,Loyal Customers,3
16488,21,1,219.06,4,2,1,7,Potential Loyalists,0
16493,45,3,782.29,3,3,3,9,Loyal Customers,3
16494,169,1,826.53,1,2,3,6,Potential Loyalists,2
16495,148,2,246.51,1,3,1,5,Needs Attention,2
16496,80,2,1185.04,2,3,3,8,Loyal Customers,3
16497,75,5,1550.7,2,4,4,10,Champions,3
16498,33,2,100.97,3,3,1,7,Potential Loyalists,2
16499,232,2,365.45,1,3,2,6,Potential Loyalists,2
16500,203,1,165.0,1,2,1,4,At Risk,2
16503,86,3,1093.39,2,3,3,8,Loyal Customers,3
16509,169,1,363.7,1,2,2,5,Needs Attention,2
16510,244,1,248.1,1,2,1,4,At Risk,2
16511,17,2,565.7,4,3,3,10,Champions,0
16515,23,3,984.62,4,3,3,10,Champions,3
16517,149,1,162.7,1,2,1,4,At Risk,2
16518,156,1,190.7,1,2,1,4,At Risk,2
16519,237,1,103.7,1,2,1,4,At Risk,2
16520,58,3,1046.57,3,3,3,9,Loyal Customers,3
16523,14,11,4026.85,4,4,4,12,Champions,1
16525,11,19,9650.55,4,4,4,12,Champions,1
16526,44,1,290.36,3,2,2,7,Potential Loyalists,2
16529,62,1,455.25,3,2,2,7,Potential Loyalists,2
16531,166,3,484.83,1,3,2,6,Potential Loyalists,3
16532,8,2,4516.8,4,3,4,11,Champions,0
16539,92,3,1053.61,2,3,3,8,Loyal Customers,3
16545,37,1,339.3,3,2,2,7,Potential Loyalists,2
16546,163,2,787.15,1,3,3,7,Potential Loyalists,3
16549,206,1,119.49000000000001,1,2,1,4,At Risk,2
16550,36,4,1772.25,3,4,4,11,Champions,3
16551,3,2,617.17,4,3,3,10,Champions,0
16552,115,2,379.73,2,3,2,7,Potential Loyalists,2
16553,35,12,5719.82,3,4,4,11,Champions,1
16554,94,2,314.11,2,3,2,7,Potential Loyalists,2
16556,35,5,2084.2400000000002,3,4,4,11,Champions,3
16557,9,1,101.15,4,2,1,7,Potential Loyalists,0
16558,10,12,4158.81,4,4,4,12,Champions,1
16560,230,1,332.18,1,2,2,5,Needs Attention,2
16565,236,1,173.7,1,2,1,4,At Risk,2
16566,42,3,463.88,3,3,2,8,Loyal Customers,3
16567,66,2,865.6,2,3,3,8,Loyal Customers,3
16570,35,5,1834.55,3,4,4,11,Champions,3
16571,48,2,896.79,3,3,3,9,Loyal Customers,3
16572,23,2,642.28,4,3,3,10,Champions,0
16573,162,1,292.63,1,2,2,5,Needs Attention,2
16581,55,1,105.84,3,2,1,6,Potential Loyalists,2
16583,246,1,233.45,1,2,1,4,At Risk,2
16584,126,1,611.94,2,2,3,7,Potential Loyalists,2
16586,121,1,463.95,2,2,2,6,Potential Loyalists,2
16587,104,1,225.15,2,2,1,5,Needs Attention,2
16589,33,1,117.68,3,2,1,6,Potential Loyalists,2
16592,9,10,2214.33,4,4,4,12,Champions,1
16593,62,2,255.5,3,3,2,8,Loyal Customers,2
16596,238,1,120.65,1,2,1,4,At Risk,2
16598,158,1,145.04999999999998,1,2,1,4,At Risk,2
16600,125,2,237.46,2,3,1,6,Potential Loyalists,2
16607,2,9,2253.54,4,4,4,12,Champions,1
16609,7,5,2710.04,4,4,4,12,Champions,1
16610,91,1,75.66,2,2,1,5,Needs Attention,2
16611,58,1,129.49,3,2,1,6,Potential Loyalists,2
16612,59,2,708.9,3,3,3,9,Loyal Customers,3
16614,55,1,506.19,3,2,2,7,Potential Loyalists,2
16616,29,1,210.10000000000002,3,2,1,6,Potential Loyalists,2
16617,108,1,151.85,2,2,1,5,Needs Attention,2
16618,83,4,1441.29,2,4,4,10,Champions,3
16619,136,1,226.21,1,2,1,4,At Risk,2
16620,133,1,95.75999999999999,1,2,1,4,At Risk,2
16621,20,3,609.41,4,3,3,10,Champions,0
16623,118,1,129.45,2,2,1,5,Needs Attention,2
16624,69,1,426.43,2,2,2,6,Potential Loyalists,2
16625,147,1,333.08,1,2,2,5,Needs Attention,2
16626,16,5,1830.04,4,4,4,12,Champions,1
16628,8,3,1123.54,4,3,3,10,Champions,0
16633,53,2,703.32,3,3,3,9,Loyal Customers,3
16634,95,2,217.9,2,3,1,6,Potential Loyalists,2
16637,98,1,303.62,2,2,2,6,Potential Loyalists,2
16638,129,6,1211.44,1,4,3,8,Loyal Customers,3
16639,79,2,471.15000000000003,2,3,2,7,Potential Loyalists,3
16642,80,1,307.73,2,2,2,6,Potential Loyalists,2
16643,118,1,487.51,2,2,2,6,Potential Loyalists,2
16644,50,2,833.78,3,3,3,9,Loyal Customers,3
16647,42,2,214.06,3,3,1,7,Potential Loyalists,2
16652,85,3,3054.62,2,3,4,9,Loyal Customers,3
16654,13,4,601.27,4,4,3,11,Champions,0
16655,3,3,1867.19,4,3,4,11,Champions,0
16656,15,8,5256.36,4,4,4,12,Champions,1
16657,21,2,414.79,4,3,2,9,Loyal Customers,0
16658,240,1,123.24,1,2,1,4,At Risk,2
16659,61,1,39.12,3,2,1,6,Potential Loyalists,2
16660,83,2,384.36,2,3,2,7,Potential Loyalists,2
16665,234,1,135.39999999999998,1,2,1,4,At Risk,2
16667,156,1,200.4,1,2,1,4,At Risk,2
16668,10,4,216.24,4,4,1,9,Loyal Customers,0
16670,45,7,2548.76,3,4,4,11,Champions,1
16671,37,1,1382.88,3,2,4,9,Loyal Customers,3
16672,7,14,5586.54,4,4,4,12,Champions,1
16676,85,3,1098.5,2,3,3,8,Loyal Customers,3
16678,17,6,1503.59,4,4,4,12,Champions,1
16679,238,1,129.75,1,2,1,4,At Risk,2
16681,17,4,1332.68,4,4,4,12,Champions,3
16682,31,2,626.3,3,3,3,9,Loyal Customers,3
16684,5,18,33883.5,4,4,4,12,Champions,1
16686,66,4,1195.63,2,4,3,9,Loyal Customers,3
16690,74,1,86.5,2,2,1,5,Needs Attention,2
16692,128,2,1276.0,2,3,4,9,Loyal Customers,3
16693,144,1,153.41,1,2,1,4,At Risk,2
16696,7,4,657.9000000000001,4,4,3,11,Champions,0
16697,113,1,112.75,2,2,1,5,Needs Attention,2
16698,99,2,1998.0,2,3,4,9,Loyal Customers,3
16700,22,9,3788.73,4,4,4,12,Champions,1
16701,2,10,4050.42,4,4,4,12,Champions,1
16705,17,9,8194.43,4,4,4,12,Champions,1
16709,72,4,1984.5900000000001,2,4,4,10,Champions,3
16710,10,7,1835.08,4,4,4,12,Champions,1
16711,12,3,909.87,4,3,3,10,Champions,0
16712,1,6,1760.05,4,4,4,12,Champions,1
16713,16,10,3601.44,4,4,4,12,Champions,1
16714,91,3,1129.06,2,3,3,8,Loyal Customers,3
16716,139,2,901.2,1,3,3,7,Potential Loyalists,3
16717,35,3,1136.16,3,3,3,9,Loyal Customers,3
16718,241,1,606.0500000000001,1,2,3,6,Potential Loyalists,2
16719,21,5,1283.88,4,4,4,12,Champions,3
16721,134,1,292.47,1,2,2,5,Needs Attention,2
16722,13,8,2939.2,4,4,4,12,Champions,1
16725,174,7,758.27,1,4,3,8,Loyal Customers,3
16726,68,4,777.16,2,4,3,9,Loyal Customers,3
16727,236,1,256.32,1,2,2,5,Needs Attention,2
16728,39,3,548.31,3,3,3,9,Loyal Customers,3
16729,6,15,4600.92,4,4,4,12,Champions,1
16730,107,2,480.94,2,3,2,7,Potential Loyalists,2
16735,112,2,1044.77,2,3,3,8,Loyal Customers,3
16738,170,1,3.75,1,2,1,4,At Risk,2
16739,49,1,323.0,3,2,2,7,Potential Loyalists,2
16743,28,5,1494.16,3,4,4,11,Champions,3
16744,17,2,240.74,4,3,1,8,Loyal Customers,0
16745,2,14,5586.13,4,4,4,12,Champions,1
16746,16,10,3759.11,4,4,4,12,Champions,1
16748,90,3,910.2,2,3,3,8,Loyal Customers,3
16750,8,2,317.74,4,3,2,9,Loyal Customers,0
16752,245,1,207.5,1,2,1,4,At Risk,2
16754,244,1,2002.4,1,2,4,7,Potential Loyalists,3
16755,98,2,908.47,2,3,3,8,Loyal Customers,3
16756,87,1,239.4,2,2,1,5,Needs Attention,2
16757,191,1,106.83000000000001,1,2,1,4,At Risk,2
16762,16,1,314.15000000000003,4,2,2,8,Loyal Customers,0
16763,71,1,611.85,2,2,3,7,Potential Loyalists,2
16764,4,2,349.64,4,3,2,9,Loyal Customers,0
16765,166,1,34.0,1,2,1,4,At Risk,2
16766,145,2,1145.6,1,3,3,7,Potential Loyalists,3
16767,8,5,3661.7,4,4,4,12,Champions,1
16768,144,1,183.25,1,2,1,4,At Risk,2
16769,132,1,361.54,1,2,2,5,Needs Attention,2
16770,109,4,649.38,2,4,3,9,Loyal Customers,3
16771,147,3,1651.75,1,3,4,8,Loyal Customers,3
16774,14,2,304.2,4,3,2,9,Loyal Customers,0
16775,5,7,1064.92,4,4,3,11,Champions,1
16777,129,1,173.52,1,2,1,4,At Risk,2
16778,146,1,93.18,1,2,1,4,At Risk,2
16779,22,14,5697.85,4,4,4,12,Champions,1
16780,131,1,161.89,1,2,1,4,At Risk,2
16781,244,1,311.25,1,2,2,5,Needs Attention,2
16782,10,9,1630.4,4,4,4,12,Champions,1
16788,126,1,294.47,2,2,2,6,Potential Loyalists,2
16791,85,4,567.75,2,4,3,9,Loyal Customers,3
16792,154,2,110.38000000000001,1,3,1,5,Needs Attention,2
16794,20,3,478.74,4,3,2,9,Loyal Customers,0
16795,237,1,414.88,1,2,2,5,Needs Attention,2
16801,35,4,1594.23,3,4,4,11,Champions,3
16804,142,1,118.05,1,2,1,4,At Risk,2
16805,46,2,460.59,3,3,2,8,Loyal Customers,3
16806,42,3,523.82,3,3,2,8,Loyal Customers,3
16807,15,3,1121.59,4,3,3,10,Champions,0
16808,146,1,166.5,1,2,1,4,At Risk,2
16809,8,3,470.69,4,3,2,9,Loyal Customers,0
16810,64,1,309.54,2,2,2,6,Potential Loyalists,2
16812,233,1,479.35,1,2,2,5,Needs Attention,2
16813,4,5,866.57,4,4,3,11,Champions,0
16814,2,15,4953.79,4,4,4,12,Champions,1
16816,22,3,372.69,4,3,2,9,Loyal Customers,0
16817,58,7,1179.43,3,4,3,10,Champions,3
16818,9,6,1700.09,4,4,4,12,Champions,1
16823,99,1,358.38,2,2,2,6,Potential Loyalists,2
16824,36,1,222.9,3,2,1,6,Potential Loyalists,2
16825,58,1,318.7,3,2,2,7,Potential Loyalists,2
16829,29,1,197.22,3,2,1,6,Potential Loyalists,2
16832,56,3,199.15,3,3,1,7,Potential Loyalists,2
16833,132,3,671.29,1,3,3,7,Potential Loyalists,3
16834,100,1,413.46,2,2,2,6,Potential Loyalists,2
16835,245,1,81.75,1,2,1,4,At Risk,2
16837,30,9,1911.74,3,4,4,11,Champions,1
16838,69,2,588.85,2,3,3,8,Loyal Customers,3
16839,4,20,9880.23,4,4,4,12,Champions,1
16841,9,5,1561.06,4,4,4,12,Champions,1
16842,27,2,866.95,3,3,3,9,Loyal Customers,3
16843,6,11,7371.6,4,4,4,12,Champions,1
16849,59,1,124.57,3,2,1,6,Potential Loyalists,2
16850,206,1,332.41,1,2,2,5,Needs Attention,2
16852,48,1,113.06,3,2,1,6,Potential Loyalists,2
16858,241,1,375.69000000000005,1,2,2,5,Needs Attention,2
16859,17,2,747.81,4,3,3,10,Champions,0
16861,30,1,70.80000000000001,3,2,1,6,Potential Loyalists,2
16863,239,1,164.25,1,2,1,4,At Risk,2
16866,13,3,207.73999999999998,4,3,1,8,Loyal Customers,0
16869,38,2,387.68,3,3,2,8,Loyal Customers,3
16871,83,4,2037.82,2,4,4,10,Champions,3
16872,56,1,388.36,3,2,2,7,Potential Loyalists,2
16873,70,3,3233.45,2,3,4,9,Loyal Customers,3
16875,17,4,1138.2,4,4,3,11,Champions,0
16877,24,2,188.98,3,3,1,7,Potential Loyalists,0
16880,25,4,682.6,3,4,3,10,Champions,3
16882,111,2,215.70000000000002,2,3,1,6,Potential Loyalists,2
16883,59,2,272.48,3,3,2,8,Loyal Customers,2
16885,229,1,177.95,1,2,1,4,At Risk,2
16889,67,3,1578.67,2,3,4,9,Loyal Customers,3
16891,14,2,393.57,4,3,2,9,Loyal Customers,0
16892,56,1,102.97999999999999,3,2,1,6,Potential Loyalists,2
16893,239,1,145.93,1,2,1,4,At Risk,2
16897,171,2,289.78,1,3,2,6,Potential Loyalists,2
16898,49,2,313.77,3,3,2,8,Loyal Customers,2
16899,22,3,510.18,4,3,2,9,Loyal Customers,0
16904,3,11,2388.3,4,4,4,12,Champions,1
16905,109,3,822.18,2,3,3,8,Loyal Customers,3
16906,59,3,392.99,3,3,2,8,Loyal Customers,3
16907,20,4,658.99,4,4,3,11,Champions,0
16912,6,7,1538.58,4,4,4,12,Champions,1
16913,162,1,113.44,1,2,1,4,At Risk,2
16915,41,3,208.69,3,3,1,7,Potential Loyalists,3
16916,244,1,196.43,1,2,1,4,At Risk,2
16917,149,1,391.52,1,2,2,5,Needs Attention,2
16918,32,2,523.03,3,3,2,8,Loyal Customers,3
16919,28,11,2592.25,3,4,4,11,Champions,1
16923,25,13,4242.42,3,4,4,11,Champions,1
16926,243,1,230.25,1,2,1,4,At Risk,2
16927,148,2,341.45,1,3,2,6,Potential Loyalists,2
16928,20,10,1569.26,4,4,4,12,Champions,1
16929,28,1,229.14000000000001,3,2,1,6,Potential Loyalists,2
16931,4,13,2742.02,4,4,4,12,Champions,1
16933,111,1,224.73,2,2,1,5,Needs Attention,2
16938,52,3,2386.05,3,3,4,10,Champions,3
16940,41,2,1868.36,3,3,4,10,Champions,3
16942,8,7,1439.44,4,4,4,12,Champions,1
16943,84,3,816.73,2,3,3,8,Loyal Customers,3
16945,6,11,2402.4700000000003,4,4,4,12,Champions,1
16947,108,1,406.48,2,2,2,6,Potential Loyalists,2
16948,11,3,435.02,4,3,2,9,Loyal Customers,0
16949,58,4,893.75,3,4,3,10,Champions,3
16950,239,1,172.0,1,2,1,4,At Risk,2
16951,7,3,1277.75,4,3,4,11,Champions,0
16954,127,3,941.48,2,3,3,8,Loyal Customers,3
16955,57,4,518.67,3,4,2,9,Loyal Customers,3
16957,111,2,416.64,2,3,2,7,Potential Loyalists,2
16960,125,1,201.53,2,2,1,5,Needs Attention,2
16963,59,1,110.55000000000001,3,2,1,6,Potential Loyalists,2
